21274,南秦岭微陆块
10651,泥盆纪
3139,变形分解作用
10076,褶皱陡坎
15166,米钵山组
27,泌阳凹陷
20804,主动大陆边缘
1792,电场
4101,绿泥石
7909,菲律宾海板块
1580,重力异常
15793,重熔
3299,迷山组
5852,时深转换
13808,胶状
9213,四川盆地西部
15466,阵列声波
16240,闪石英
7254,中石化
13896,重叠回线
9145,力源
13976,近岸扇体
7013,磁性基底
18555,前山断裂
12765,背形
1763,证明
464,层序界面
7911,隐蔽油气藏类型
19588,地理区位因子
9098,前侏罗系
19708,重点领域
18321,固态
7745,戊烷
9955,新能源和可再生能源
20112,演变过程
13538,生命起源
12999,灾变
7300,角闪石岩
10799,含水组
17097,地球化学图
6320,华夏
16778,石榴片
8463,模数
13060,赋存状态
19999,碳酸盐风化
7157,屏障
20786,震级上限
5805,多矿物岩石
19318,锁固段
13177,飞点
262,盆底扇
9349,黄沙坨油田
11313,早泥盆世
19528,巴颜喀喇断块
11395,砂楔
13884,评判法
1195,农村
559,自适应滤波
6840,烃产率
18911,铁木尔特
2236,速度建模
19036,焉耆县
12305,银矿床
12725,造山类型
15709,高分辨率层序
20859,山前断裂
3917,武岩
7242,藏群
1153,措施
4242,相位谱
1641,地震波速度
7617,手工
2487,洋盆
6278,榆林
14414,大地测量学
16763,斜坡岩性
5426,徐深
10618,激光探针
13179,弥散性
20513,温泉逸出气体
14750,缝洞单元
8808,山链
20674,岩溶天生桥
7135,沙源
14121,耦合运动
8740,黑水
18210,原位测量
20275,残留型
6741,气候突变
21861,氯代烷烃
18930,胶黄铁矿
1593,地球科学
14180,北缘断裂带
7800,集约度
520,溶孔
7995,坡积物
21935,上地幔对流
19864,白云深水区
8642,沧州
3010,岩浆侵入
5987,蒙脱石
7766,油层系
14366,哈克图解
12342,澜沧
3015,气孔
20732,岩性岩相
18365,流变层
6894,再悬浮
3636,工作区
3068,合金
18512,回溯性
10598,相灰岩
7184,海相残留盆地
3033,右旋
13839,环流异常
11622,大雨
16865,油气地质条件
16810,成藏特点
19832,铜镍矿
15484,中梯
4741,层次性
19082,元坝地区
21927,矿物质孔
9137,营口台
15424,预警预报
1815,测井解释
6774,白垩世
14088,矿物区
36,静校正
7247,数值频散
14015,青衣江
3413,石英闪长岩
7183,油气圈
16512,南坝
8649,野马泉
7456,属种
18120,杭锦旗
7365,主矿物
7871,泊松比值
17958,海平面遗迹
1136,无锡
11326,岛弧火山岩
11986,桩海地区
7483,环礁
10706,矿流体
13033,盐源
6528,油气保存
17027,扎西康
3458,岩溶泉
6310,渭河盆地
13778,涡旋
893,指数法
5091,藻灰岩
3057,成就
14871,大厂
5393,泉头组
20348,全波属性
3684,张性
534,转换期
19640,古沙丘
18127,统灰岩
7176,系统模拟
2103,陷阱
10966,单程波算子
6449,发震时刻
1106,状态
4269,海底地形
20143,孢粉相
12475,海床
10644,变辉长岩
11081,彭灌
20261,有利储集层
14452,加性噪声
17601,下江群
11318,古洋盆
15084,油源分析
17579,干体
10938,灾害性
7091,古冰川
20390,日本海沟
15874,巫山县
14903,庐枞盆地
895,断层活动
8268,菱镁矿大理岩
10068,古风
591,属性
7819,黄河流域
10402,扬子克拉通
8827,卷柏
6114,地下水环境
17947,上升离散地幔流
1860,动静
17422,位子
1429,台网
522,埋藏成岩作用
17516,流体检测
19759,鄂尔多斯块体
14623,油气域
11983,湖岸线
9777,黏土矿物
2142,树轮年表
9490,沉积响应
15582,弱磁性
12382,太阳系
7453,杂色
21592,鲁迈拉油田
1215,排放量
5708,石圈
6998,配套技术
11248,沉积背景
20251,滚纠铁矿
21191,腰英台地区
18265,弹性阻抗
1342,古里雅
14054,球藻
12154,绩效
2219,标记
8404,动校
6583,海底火山
20255,波龙
11666,地球化学省
16134,原油成熟度
12855,矿物对
8506,大牛地
4588,软体
5574,图层
20190,真马
15396,银矿
13650,成熟区
8454,不动点
19042,初至波旅行时
15624,主边界
10579,香溪
10239,硫酸盐热化学还原反应
7688,明化镇
19306,散度和旋度
21216,龙王庙
5061,中孔
10323,巴什基奇克
1850,表格
10399,同位素体系
1674,太行山
16309,有限单元
20519,北山造山带
19657,大钻干扰波
13008,频端
227,证据
5088,泥晶灰岩
12890,概略
7384,小时
16250,断层分段
1951,海底
2717,新近纪
8757,风化
6418,射气岩浆喷发
3361,沉积类型
12073,残丘
6617,起点
9903,加权
8173,气驱
16817,损耗量
14553,地球物理导航
11031,菲涅尔
20460,海陆联测
15360,密砂岩
7941,需水量
7762,火山岩储集层
12317,波算子
5156,塔中低凸起
17461,潮坪相
5954,青藏块体东北缘
4656,态度
15965,使用费
3831,管道
1650,消减带
10933,磁偶
4619,水资源量
7251,滩浅海
9625,无定河流域
13162,贡献值
7836,峡谷区
5590,含水量
20677,重新定位
14987,启闭系数
946,辐射率
5474,地震响应
18175,三维观测系统
5498,粒间
11949,中志留世
16279,流壳层
20942,磁共振
21628,夏河花岗岩
18262,溶带
15109,鄂尔多斯盆地西南部
3976,盆区
3918,安山岩
13005,分法
17013,锡多金属
69,侏罗系
5773,中长石
21711,同时震源
13478,炭屑形态
15116,序贯
21796,六盘山东麓断裂南段
10683,莱州
20829,垂向分布
9713,植被变化
16220,涠西南凹陷
4541,雏形
17152,破裂模式
8699,藜科
12460,海水层
2135,盘子山
14363,中国东部高原
11244,广覆性
9008,石英二长岩
1637,地幔流动
16175,首都圈东南部
6587,大洋岛
3465,光合作用
18112,瑞丽
3615,油层
20770,复数域
15703,时空差异
13813,新民堡
9496,江汉
2331,石油储量
19913,兴华
17558,新一轮
19151,共聚焦点道集
2213,单炮
9066,单斜辉石岩
15888,时效性
17946,张裂大陆边缘
8824,江陵
20666,咸化湖盆
16684,老鸦陈断裂
3832,有限元法
8534,甲烷菌
3613,盆地群
3774,水文地质条件
4737,同生断展背斜
2994,印支期
13806,富含
6121,冰川学
21869,白象山铁矿床
13709,环烷酸
11163,古气候变化
1176,砾石
21939,黏声介质
15882,成都市
8497,区域异常
2265,难度
9447,泉水化学成分
5826,数阶
7291,千枚岩
7728,形态分析
19496,岩石骨架
13298,铁锰氧化物
14311,柱芯
530,技术
143,阶段
7582,弹性常数
17188,萨拉乌苏河
20358,冻结温度
4110,压力效应
2607,环境变迁
18349,关岭
22010,新场运动
21542,颜色指标
14403,砾岩油
913,事故
3559,积体
5443,科研
15184,诸城龙
20520,广从断裂
18916,多金属硫化物
4229,裂隙水
15666,热中子
20888,西秋构造带
4616,河西地区
11613,复杂构造
11935,西河
5530,矿业用地制度
14768,族组
20647,钾质流纹岩
12453,董哥洞
13672,主相
4377,综合勘探
1310,水深
7340,俯冲作用
11425,弧岩浆
18622,造山系
14689,月形
5936,走时反演
2367,化极
1595,海量
10672,硫化物期
10671,集型
12283,地热梯度
17356,事件层
21540,胡力海洼陷
7190,依奇克里克
18929,得尔布干成矿带
372,碳酸盐岩
20463,东沙古隆起
1007,交汇区
5496,沙溪庙
8954,两口井
12219,蜘蛛网
19104,冀中坳
5144,推覆体
8902,程度区
3575,韵律层
7683,潜水面
9095,勘探意义
3558,泥质砂岩
2060,海山
2360,大地电磁测深
15069,同源岩
16034,改造成矿作用
6201,生物地球化学循环
14891,中心式
18077,点域
19752,花岗岩层
3626,晚侏
6316,九岭
21320,铁矿层
18336,高密度地震
2002,底床
15953,经济发展
9096,流体封存箱
15757,纳米级
12089,岩储
20909,属性均匀性
4911,洞庭湖区
21071,环状岩墙
9497,盐岩层
12604,岩流
13395,应力张量
442,步骤
9637,张力
12682,缘由
10678,锡矿床
9016,宝山
14993,峰点
14392,统储层
18282,正交多项式系数谱
19126,山西地区
2710,花粉
2423,泰山
20514,温泉气体
15906,滩海地区
10310,东高西
6400,史料
13604,东沙沙脊群
5401,断陷
13092,瞬时频率
16558,均质
12464,洼陷区
10525,数量化理论
19211,邦布金矿
20008,潜力值
12735,超高压变质岩石
9264,积盖层
19014,沉积储层
10661,矿砂岩
6740,周期变化
6145,港口
24,地震数据处理
19910,蓝闪石片岩岩块
8226,游憩景观
11213,射线数分布分析法
3896,铝质
10947,构造热演化
7494,活性磷埋藏记录
2120,矿藏
7154,年际
3554,蚀变
4263,南海东部
16735,宁绍平原
6325,三里岗
19293,聂荣微陆块
17131,热液硫化物矿体
19090,皖北
15330,大回线
10358,质片
4385,约束反演
583,空白
6555,人工地震
17000,徐淮地区
15785,高铝玄武岩
18055,邓家山
3866,榴辉岩相
17327,南泥湖
675,地质特征
20627,长春地区
9702,云阳
9970,压裂液
10885,年变率
8594,脆弱性
19408,金沙江白鹤滩河段
20172,各向异性分析
9570,海滩
6444,前兆异常
9150,尺度效应
11098,形成演化
5118,卸荷
2833,快波
9804,速度模型
11384,暖季
5946,地壳水平运动
5301,古宙
2779,覆盖度
6491,热液活动
6666,废水
2902,褶积
9485,油气勘探开发
7635,航磁
15145,地下水变化
13322,绢云
7920,成壤环境
15938,暖湿气候
8676,乙酸
11448,地幔源区特征
5340,湖泊环境
2317,子波
21470,大川
20402,滑移弱化
7847,需水
1575,重金属污染
6787,流体演化
9143,库仑摩擦滑动准则
19457,龙桥铁矿
4241,里叶
14472,琼州
4961,建筑物
15920,精细结构
17703,庚烷值
17924,噪声源
5193,新场
1716,重力场
4343,离度
10045,环保
12372,安阳
10119,正应力
10386,桐柏
2000,土体
7936,股份
2660,半咸水
8017,汇水
10314,存量
8764,次火山
3373,古地温梯度
18580,南美板块
6590,水文年
15944,辽中地区矿业城市
1325,途径
17430,物元
11695,南温河
17054,乍得
16579,肯基亚克油田
3873,浆弧
20615,外源干扰
7843,焦点
9237,油气资源量
2151,平均值
8927,碳汇
6045,峰态
18607,腾梁花岗岩
3971,佐证
11715,铜钼
1216,生态系统
17798,干旱区绿洲
11977,宽线
15594,常体
20787,概率体
18554,雷达卫星影像
3863,晚元
12392,定量评价方法
18217,小孔
2471,硫化物
7215,早海
9905,大团山铜矿床
5013,碳同位
15813,硫化物脉
19933,王家沟断层组
2181,草场
4043,褶皱冲断带
1621,地下水勘查
19007,发射线
5186,气水
11167,独特性
20685,新田岭
2804,界限
8181,新庄
14426,率域
6230,五彩湾
4337,地电阻率
6171,铁锰结壳
872,岩石变形
130,部位
19058,丰深
13180,地幔源
6253,石层
21426,喇家遗址
9542,虚拟现实
19799,塔里木陆块
237,机质
18197,一平浪
10348,洋中脊玄武岩
7455,硅质岩
5876,谐波
5454,经济评价
13913,高阶广义屏
15306,天文因素
12656,地质认识
4932,地磁观测
4867,统东
19689,西南印度洋中脊
10489,叠前反演
14143,照明分析
12402,高锰酸盐
3661,中国西南
5049,封闭性
8126,投资组合
21750,多源地球物理数据
18824,孔隙度预测
11316,蛇绿混杂岩带
21575,铁矿浆
11542,色调
12203,挤压变形
21568,夏垫断裂带
2204,思想
2429,医巫闾山
16887,虚谱法
15814,测试点
1385,北北西
12780,编号
1793,声学性质
10570,预测预报
15819,蚀变信息提取
17304,细粒土
16069,应用研究
3719,玛沁段
6541,西向
4162,分带性
2166,软件
15115,随机地震反演
12355,奇克组
6825,区域构造应力场
10960,氩气
3341,熔体
9727,华县
2171,格网
3502,东北亚
8920,中山
15823,番禺低隆起
9252,灰泥丘
11898,尾闾湖
3766,轴方向
4840,二甲苯
13095,多畴
13119,彩南
15503,煤层底板
16316,绕射波
7609,储层特征
13208,德令哈断陷
128,通道
1457,数学模型
6948,碳酸盐岩油气藏
16823,含水岩组
19831,深穿透地球化学
20865,检测方法
814,不均匀性
5893,融水
14052,疑源类
21093,耦合关系
16371,极子源
18680,盐渍
4210,铜矿床
7323,马厂
8868,萨尔图
52,方法
10363,锆石核
15292,海相碳酸盐岩
13700,相碳酸盐岩
1904,工程区
17670,桐柏杂岩
18377,瑞利面
15726,硬黏土层
4032,迹象
15547,高硫稠油
14255,中奥
21067,南断裂带
6116,张掖地区
2843,相关系数
10069,松花江
6720,潮土
8192,成分环带
8545,板桥凹陷
16867,气候意义
5743,分子量
20034,定位预测
21376,裂缝有效性
9499,热力作用
18105,宕昌
10437,雷克子波
4831,异同
7504,晶体生长
10705,熊耳地体
12116,南方地区
9361,精细构造解释
15706,液柱
21589,偶极声源
5707,负相关性
21475,高邮湖
20110,沱沱河盆地
12805,手镐
12400,氯离子
3125,超高压变质岩
11638,松属
13918,磁参数
20545,干酪根裂解气
9262,准南前陆盆地
8714,椭球体
17198,月亮
21224,金山庙
21871,五横岩体
14911,石榴石二辉橄榄岩
8638,河北平原
20631,夏尔木
17687,井中雷达
8745,前第三系
18597,隔离放大器
18570,加里
6254,微化石
9351,勘探实践
13563,叠加构造
14095,化学组成
9037,碱性侵入岩
13605,沙脊群
13524,纬度效应
22009,单个油包裹体
22002,数据传输
5728,闪长质包体
190,沙河街组
8156,墨西哥湾
22021,河湟谷地
19648,地震地貌学
3296,中元古界
5007,深层油气藏
5378,苏里格
17238,巴尔哲
589,主频
4486,石油地质特征
9521,张剪性
1410,纵横比
16801,网格划分
11897,能器
20170,余震活动
14899,岩石包体
94,顺序
6392,年径流
20507,浅色花岗岩
1623,地球
10731,捕获压力
3305,承德
13386,危害性
415,热流
15498,扰动场
8157,钻探
2766,蛋白
19195,尕尔穷
11341,天格尔
13944,国家公园
8239,青海高原
15402,成矿谱系
2525,基线
4382,金伯利岩
2278,突破性
15316,地震波正演
8806,簇状
21288,超镁铁质岩石
16906,水平缩短量
1352,不稳定性
342,特点
885,热红外
17417,康县
14402,平滑效应
16864,分形理论
7803,危险度
5131,云母片岩
13536,极端微生物
12854,稀有气体同位素
10279,密度结构
2610,文化层
14741,莲花山
21300,古水温
21432,亚失稳阶段
10752,预富集
12769,三层结构
10345,盐下层系
16098,单井相
3318,沉积期
3827,硬件
14480,硅酸盐岩
8453,成丛
12020,岩石地层单位
14610,马尔康
10025,热解
19483,李代数积分
12960,沉积物源
14579,正演模型
1604,弹性波
10564,属性优选
14584,振幅比
20628,奎屯河
9189,岩层系
10660,铀系不平衡
14830,中上地壳
20525,沥青砂
17624,龙滩水库
10834,走廊
19243,磁异常场
8669,硝酸
5543,攀西
16679,流体改造
15629,次海盆
6436,地震资料
18518,乌鲁木齐河
17887,南秦岭
12856,元素和同位素
13870,裂隙介质
9917,昌黎
1664,山系
13410,水合物区
311,小尺度
12274,龙岗火山群
9937,冀东油田
14973,移距处
1229,太阳活动
16811,充填特征
14678,菱锰矿
15797,稀有金属矿床
18938,华北北部
19501,孔洞储
13779,长波
17531,单台法
6430,地貌面
19433,拉普拉斯
10383,片岩
13719,线弹性
14124,离散余弦变换
976,青山口组
3043,晚三叠世
1231,涝灾
20350,沙垒田凸起
9215,平衡温度
5722,新生地
10313,脂肪酸
20736,集约利用评价
18573,模糊聚类
10687,脉型
3702,莒县
7392,散射波
9823,岩岩性
15942,化学风化
839,大地测量
18239,后碰撞期
16035,岩石组构
17846,含片钠铝石砂岩
13532,油松花粉
3611,隙水
10134,剂量值
21761,观测方法
2247,接收点
8388,缩短率
615,井区
17888,阳原盆地
15054,潜热通量
2285,靶区
6016,间距
13397,陇西地震
14301,固城湖
19168,松树沟
18209,地貌区划
12613,黄香沟
14132,背景场
17597,蓝菌
11674,辉长岩类
13756,油储层
8025,河口三角洲
14269,葡萄石
7269,矿母岩
995,区域构造
6411,主线
19190,左权
21685,超镁铁质岩热液系统
10454,水泥环
7467,生物地层学
17442,场地类别
15390,隐伏矿体
2940,非线性反演
10634,脉石英
1067,合理性
1022,海平面变化
9845,极化率
4595,渭南
19389,土地利用决策
9982,造礁生物
16949,营城组火山岩
11473,锆石颗粒
13390,对称四极
10041,主题
1476,地壳增厚
16485,植被盖度
14840,敏感场
5764,寄主岩
252,边界条件
1773,美国
2515,胜利
17243,生物矿化
9041,绿帘角闪岩相
3617,工作量
4650,积累量
6782,配分型式
14809,煤层气系统
14466,火山岩岩性
11084,断层陡坎
16488,射流泵
16079,张量感应测井
2230,反问题
8984,井场
22044,内蒙古中部
8628,裸地
9102,单源
17479,随钻测量
6557,地震复发间隔
18839,阴山造山带
11458,硫同位素分馏
12703,倪丘集凹陷
3307,滦平
22047,一面坡群
12827,降尘
4144,沥青
11828,陆架沉积物
14490,断裂岩
5016,伴生气
11518,宁中
18489,强震动
20607,全波形速度反演
9023,古元古代晚期
390,油气聚集
14360,叠加成矿作用
6640,化学性质
13220,沉积剖面
1748,细胞自动机
20243,含油气域
8568,地震区
19100,沉积物层
6227,凝灰岩
9531,成矿特征
16511,汶川地震
8635,人工湖
10667,隐伏矿
19779,地质界面
1564,沉积序列
3591,水溶气
293,过渡期
6789,钾硅酸盐
3961,下板城
20115,储层发育
16336,体应变
2338,样本
14495,烃源岩热
18812,优化配置
13787,黏性系数
3628,大纲
9795,白令海
9642,影响
9247,主成藏期
3262,南中国海
2844,平原区
11875,基流量
16017,甫沙
18841,静态库
13356,核边界
18624,褶皱轴
10460,信息融合
1676,山脉
16750,构造形态
16618,粒子滤波器
7918,蒸发量
952,武汉
4624,塔里木河流域
8700,耦合性
3466,暴雨
8826,孢粉带
10980,积期
14795,中国石油集团
14276,贵德盆地
13045,生态和环境问题
3894,元素和同位素地球化学
16673,峰值频率
10879,毛管压力曲线
5079,马海
2414,岩类
20757,隐蔽型潜山油藏
17120,本征值
17399,流体压力
13305,大洋岩石圈地幔
15713,类脂化合物
17044,表层调查
4292,海面
12723,碎屑岩储层
15583,垂直双极源
20967,钙屑砂岩
1365,矿物组
8466,巷道
641,工业
3344,虏体
11106,分布型式
10385,黄陵
10716,次火山岩
10650,弧花岗岩
13450,变基性岩体
1367,外源
5791,脉岩
14423,维声波
4368,人工源
11298,古元
14549,月震
8959,裂缝发育带
12121,长兴期
9370,风沙地貌
4940,可靠度
14389,圈流变学
20575,光顺处理
14917,富城
1929,砾石层
2858,频段
6907,坳拉槽
7383,金管
1727,导体
10235,沉积地球化学
6100,气候影响
6219,埋藏期
21821,呷村
4003,电子探针
2353,连片处理
21472,地表位移
11750,储层裂缝
12430,老河口
21335,西南坳陷
6718,方法研究
7468,定日
6130,精神
21380,弥渡盆地
9328,球化学
6600,地震波速
8425,衰减常数
15930,化石点
15654,地倾斜
13767,真振幅
13528,万象洞
10858,病态
911,井喷
7474,海平面上升
7123,长春
21480,东日本大地震
257,非构造油气藏
5690,中性岩
19705,成矿阶段
2932,水砂岩
2150,月平均
12414,饱油
21928,特大型气田
21837,古董山
19812,定位精度
11539,钙华
14785,面片
22046,哲斯组
7710,馏分
11051,成岩期
11439,长花岗
7401,地震灾害
16235,华北克拉通南缘
11668,指示岩浆
8379,曲流河
14777,巴楚组
20604,耦合噪音
15675,沙海组
10143,构造活动性
20049,泊江海子流域
12518,晚成岩期
7674,生烃灶
11686,曲水
2325,频带
1558,钻孔剖面
18855,毛管模型
1117,第四纪
16341,响应函数
14760,海河组
20216,高温冻土
16120,作用区
14424,白垩系营城组
4738,后生
12041,海相下组合
17439,震波形
19116,洪浩尔舒特凹陷
15169,构造边界
9444,摩尔比
12268,触发机制
9617,分析方法
20591,自动识别
16231,速度比
9509,前锋带
12389,图像分割
4719,右阶
9337,含油率
14009,山麓冰川
6050,层石
12620,南口
6019,地下水开采
20473,构造导向滤波
10918,磁暴
21035,西北次海盆
20035,长期运行性能
15183,构造盆地
848,动力学过程
3919,分离结晶作用
11335,基性杂岩
7903,水离子
12424,底形
5506,现状图
14944,杂砾岩
13366,共轭梯度法
14300,湖心
3092,构造型式
11528,型脉
9858,希夏邦马峰
16622,黄河阶地
9748,样点
3313,冲积平原
3537,原生气
9796,大丰
19973,选择价值
3761,地震危险性分析
15095,伊敏组
18761,临汾
15476,能量团
1472,整体
21682,带地形
8370,根生烃
18854,四性关系
6577,剥蚀量
17984,青山口阶
5718,符山
13319,大南湖岛
15825,地质概念模型
17078,河湾
18404,昆明市
14228,黄龙洞
6659,原料
5005,专属性
251,文东
2444,流纹岩
2885,微裂隙
1100,火山活动
6434,纪录
3822,地形校正
12064,岩物性
18722,河姆渡文化
11080,走滑作用
3728,次级
15241,天然气聚集效率
2043,右行
18851,复合波
20560,十屋油田
484,礁滩
3036,早中生代
751,天山
9817,介质层
15038,熔体包裹体
5321,原生剩
12132,雪峰推
9599,地磁测量
15845,中扬子区
3471,早元古代
18923,库普库兹曼组
20547,核三段
4983,抚顺
17510,补偿系数
6902,麦地
8878,三萜烷
21993,地壳深部
9958,中转站
21840,新月形沙丘
15861,牛蹄塘组
5965,正态
5244,背景值
16718,木里地区
12998,检距道
16194,地层超压
13449,满洲里
7241,隐蔽性
2993,盆地原型
16800,初级生产力
5825,导数
9792,居里温度
18979,辽东湾地区
18368,旋回地层
12919,气象数据
14756,基底拆离
7267,成矿多样性
18390,热破裂
19141,不连续面
18357,孕震背景
15695,坳陷克拉苏
15683,车尔臣断裂
16934,汉旺
14656,巴尔喀什
3454,沉积间断
18515,特大洪水
10848,梯级
9831,四维地震
12303,福建晋江
9709,西山窑组
5563,美学
11564,油田馆
4361,刮削器
14771,热解烃
2896,盐体
16740,地震数据体
16251,千里岩断裂
14905,安粗岩系
9032,小兴安岭
18362,破裂长度
14703,伊通盆地
6812,坳陷克拉
9977,四川省
11072,西域砾岩
9562,微碱性
20871,干湿变化
15614,硫芴
1862,沉降量
18543,时空演化特征
8850,胶质
20536,河控三角洲
4376,费用
19380,鄂尔多斯断块
13887,反射带
11966,动态演化
6345,多元信息
14254,亲缘性
13461,现代人起源
18565,左旋走滑运动
8953,波域
16942,同震地表变形
12632,岳阳地震
18111,卡拉麦里
11799,广场
20985,程巴
13368,时距关系
13718,表位
1591,全球性
4460,宝石
8061,浅井
18523,地质结构类型
20375,耕地利用效率
16526,西沙海域
19463,初至波层析成像
6943,油气藏类型
11663,超钾质
12380,资源安全
19055,建设用地边界
7346,地球动力学背景
2986,构造演化特征
18701,更新能力
18037,单频干扰
19634,头段
6926,深部流体
13147,微亮晶
12225,钒钛磁铁矿
3093,特提斯
11556,岩孔
16688,海岸海洋
17519,三维速度场
19644,潼南
3490,内蒙地轴
12059,高邮
12754,夕线
9396,乌拉山
15996,测井层序
12992,地震解释
3196,盆山
17490,能量比
3001,风格
3455,普遍性
10895,古大陆
8683,古生物学
20745,地壳流
9945,房身
5746,生物圈
20817,阜三段
19335,自适应相减
863,大冶
17603,宏体化石
14500,游离烃
17102,辖区
6079,郴州
8616,潜流
17738,外陆棚
16787,华北陆块南缘
5023,乌南
21984,高铝粉煤灰
11490,复向斜
7265,勘探方法
2516,沉积学特征
10729,空隙
21758,下古生界海相页岩
4439,黑潮
12537,方位各向异性
11619,双柏县
923,昆仑山
2789,次表层
8342,膏岩层
12938,然乌
12333,冰洞
20625,老采空区
21227,蒙阴盆地
15382,磁颗粒
14350,伸展构造背景
16539,波波动
9289,相对海
3438,角砾状
4157,铜矿石
20377,草原沙化
6427,流纹质
7266,岩矿石
16494,胜利煤田
1735,垂直分量
7666,色泥岩
14435,地震仪
490,点礁
17210,积水道
2493,成层性
20370,土地利用功能
19378,抗震性能
9368,库姆塔格沙漠
3931,橄榄岩
19238,马边地区
18270,围海造地
6453,山脚
12126,富烃
9907,辉钼矿
21664,江淮平原
3419,间歇期
7368,气泡
11506,分型式
18046,空段
15214,有机磷
5467,塔格组
9472,封闭体系
22001,工程地震仪
9897,寒山
18066,章丘市
3153,碰撞期
632,相位
19492,闽浙沿岸泥质区
13861,板内形变
11664,岩石圈演化
781,全球定位系统
10576,软弱层
10955,中脊
18561,震后变形
699,品质
11984,马北
3133,铁质
4300,珊瑚礁
9300,冲刷面
3324,盆岭
1049,低位
8661,陆面过程
4250,羊八井
19897,浮游有孔虫绝对丰度
14024,类脂物
8359,反射率值
14696,缺氧区
690,原则
7977,破裂强度
11085,定量计算
989,河流
468,流水道
4092,硫同位素
20903,海域区
9235,西菲律宾
11866,填埋
21177,哈山地区
21881,佩拉杰盆地
11379,包裹体测温
17742,宝泉岭
21211,有效热导率
4424,物源示踪
21237,晶间孔隙
1979,粉砂质
5989,光性
10515,姿态
18248,华山岩体
21648,正确识别率
19355,风化壳古岩溶
16863,走滑位移
10526,地壳分层
1797,岩石电阻率
20651,中部造山带
4312,南华
9153,聚体
18762,汉江中下游流域
10831,有色反演
19961,等效深度法
11682,白马寨
13262,英安玢岩
3285,构造系
21734,地应力环境
13360,地表一致性反褶积
5608,河套
8682,黄土研究
9801,乾安
13637,波逆
14278,西宁盆地
3002,奥陶系潜山
8153,热压模拟实验
3209,古陆块
18558,软沉积物变形
6131,测量方法
15211,稀土元素地球化学
7177,研发
2554,天池
659,沉积相
18976,加里东中期
7896,常量组分
14417,指数映射
15995,米兰科维奇旋回
1893,冰川变化
21418,神狐西南海域
1774,海洋石油平台
12051,油气成藏机理
1098,热流体
2044,聊城
689,渐变观测系统
4632,含盐量
4685,康西瓦
13931,荒草地
2572,数据库
10941,钻孔区
10175,晚海西
16607,地层特征
2579,裂隙
12944,敏感性评价
18302,闽江
6466,天然气藏
17563,栾城
19896,赤道西太平洋
6013,下水
20704,地震干涉
2981,活动带
14582,分算子
3891,壳幔相互作用
695,动校正
5328,中基性
12289,头部
12730,藏南拆离系
15293,油气资源潜力
5104,油层组
7568,深度域
5615,厦门岛
12191,富蕴
18922,碱性超基性岩
14563,全局优化
17392,年龄段
19899,格尔木河水系
19760,地壳密度结构
21864,输电线路
17802,线性噪声
19167,松树沟橄榄岩
13078,低阻区
8746,第三系
5956,变幅
10417,物理学家
18535,化学动力学模型
15220,地貌单元
6048,泥河湾
21254,油气倒灌
5111,流数值
13245,斑点状
7449,江孜
9998,回波间隔
14391,坳陷盆地
19787,天然地震层析成像
16401,扩径段
10741,流体异常
1488,教训
8564,成熟作用
19807,非传统稳定同位素
3649,北港
9558,喷流
1010,营口
18833,基性岩浆
14803,细砾岩
4537,积累
17857,云开
11932,地震复发
10289,铁矿床
16166,初始密度
19818,感应电动势
21348,红山铜钼矿床
5310,碳氧
2101,临夏盆地
8312,棱角状
11192,藿烷值
11372,康古尔塔格金矿带
2055,构造地貌
10559,井径
20076,伊川
8348,发育区
18443,洪古勒楞组
10682,矿点
5681,中国大陆科学钻探
12909,土地利用转型
12090,渤南油田
16338,人口承载力
6290,主峰值
17656,长江口外
12096,吕梁山
16517,逸度
15635,中值滤波
10408,甲子
13880,平面波场
2878,一中
517,地壳
20406,石英尾砂
12220,小海子
12337,空区
1053,岩电
17867,矿花
20842,安庆地震
19772,地貌分区
4020,伊犁
9863,技巧
18492,生物组分
6247,脉型金
9121,油砂烃
16291,辉石断
6294,抽提物
17943,龙日坝
18564,康西瓦断裂带
21004,营养跃层
12879,亚洲季风
7264,后波
587,平面波
1886,因果
7938,土地生产力
1938,青藏铁路
20796,匹配追踪算法
3614,滴水
14751,最小混相压力
16052,重大发现
13199,热流史
11730,方铅
11961,表生
10603,中国岩石圈三维结构数据库
17147,东麓
11303,俯冲洋壳
20431,北矿区
13644,视频率
1051,高位
12007,杨家坪
11066,群区
13871,逆时偏移
10490,弹性半空间
13120,烃渗漏
14822,磁力线
19601,葫芦岛
11065,新疆伽师
576,能力
20562,土地利用结构调整
9763,生态承载力
14661,细晶
18971,达州
19045,分类数
21676,细粒物质
8543,类气
3839,新统
13403,速度脉冲
3792,波段
19673,长江三峡水库
15900,储层构型
20920,惠州地区
14235,航道
15188,南雄盆地
9484,褶皱作用
9538,古温标
5200,明化镇组
4097,古海洋环境
18031,二甲基
11836,宽谷
6776,方山
12406,岩溶环境
783,印度
20876,深源包体
7834,产业
740,库车
6293,溶剂
17586,黔南坳陷
19194,脂肪酸酰胺
8398,前新生代残留盆地
17268,秦巴
15237,矿样品
14431,地面沉陷
12888,砂矿
16501,氢氧化镁
19978,水孔
8825,新世早
8968,高信噪比
15175,剥露作用
13561,怒江洋
13440,温都尔庙
17904,可采系数
20336,浅成岩体
20592,全能谱
1900,冻土环境
12149,蓄水量
4854,化学反应
16213,潮坪沉积
16334,拟合精度
5291,地质作用
